timestamp,quaternion x,quaternion y,quaternion z,quaternion w,pitch (in radians),roll (in radians),yaw (in radians)
1454978687.246908,-0.006144,-0.011671,0.652343,-0.757809,-0.005916,0.025709,-1.421417
1454978687.266897,-0.006148,-0.011718,0.652314,-0.757834,-0.005970,0.025784,-1.421340
1454978687.286886,-0.006141,-0.011758,0.652287,-0.757856,-0.006032,0.025836,-1.421268
1454978687.306844,-0.006154,-0.011787,0.652260,-0.757879,-0.006048,0.025898,-1.421197
1454978687.326833,-0.006184,-0.011837,0.652239,-0.757896,-0.006068,0.026014,-1.421143
1454978687.346822,-0.006223,-0.011901,0.652216,-0.757914,-0.006091,0.026161,-1.421083
1454978687.366812,-0.006252,-0.011930,0.652189,-0.757937,-0.006085,0.026243,-1.421013
1454978687.386801,-0.006316,-0.011901,0.652162,-0.757960,-0.005948,0.026282,-1.420944
1454978687.406759,-0.006319,-0.011861,0.652130,-0.757988,-0.005891,0.026225,-1.420859
1454978687.426748,-0.006295,-0.011803,0.652104,-0.758011,-0.005851,0.026107,-1.420791
1454978687.446737,-0.006322,-0.011756,0.652080,-0.758033,-0.005747,0.026071,-1.420727
1454978687.466726,-0.006333,-0.011722,0.652051,-0.758058,-0.005685,0.026034,-1.420653
1454978687.486715,-0.006351,-0.011699,0.652021,-0.758084,-0.005627,0.026023,-1.420573
1454978687.506674,-0.006391,-0.011698,0.651994,-0.758107,-0.005564,0.026073,-1.420504
1454978687.526663,-0.006414,-0.011705,0.651970,-0.758128,-0.005538,0.026116,-1.420439
1454978687.546652,-0.006414,-0.011689,0.651938,-0.758155,-0.005516,0.026090,-1.420355
1454978687.566641,-0.006432,-0.011699,0.651911,-0.758178,-0.005500,0.026129,-1.420286
1454978687.586630,-0.006469,-0.011773,0.651884,-0.758200,-0.005540,0.026289,-1.420215
1454978687.606606,-0.006492,-0.011839,0.651851,-0.758227,-0.005590,0.026419,-1.420129
1454978687.626564,-0.006512,-0.011861,0.651829,-0.758245,-0.005588,0.026480,-1.420070
1454978687.646553,-0.006503,-0.011854,0.651807,-0.758265,-0.005591,0.026458,-1.420012
1454978687.666542,-0.006499,-0.011829,0.651783,-0.758286,-0.005563,0.026415,-1.419948
1454978687.686531,-0.006479,-0.011800,0.651761,-0.758305,-0.005556,0.026345,-1.419890
1454978687.706520,-0.006482,-0.011758,0.651743,-0.758321,-0.005495,0.026285,-1.419842
1454978687.726479,-0.006489,-0.011751,0.651724,-0.758337,-0.005474,0.026284,-1.419793
1454978687.746468,-0.006519,-0.011793,0.651703,-0.758355,-0.005484,0.026387,-1.419739
1454978687.766457,-0.006519,-0.011785,0.651679,-0.758375,-0.005473,0.026375,-1.419675
1454978687.786446,-0.006506,-0.011758,0.651649,-0.758402,-0.005456,0.026317,-1.419596
1454978687.806435,-0.006508,-0.011752,0.651621,-0.758426,-0.005444,0.026312,-1.419521
1454978687.826393,-0.006497,-0.011733,0.651593,-0.758451,-0.005435,0.026268,-1.419447
1454978687.846382,-0.006527,-0.011736,0.651566,-0.758473,-0.005392,0.026311,-1.419378
1454978687.866371,-0.006542,-0.011767,0.651541,-0.758494,-0.005409,0.026378,-1.419314
1454978687.886360,-0.006574,-0.011774,0.651517,-0.758514,-0.005369,0.026431,-1.419250
1454978687.906349,-0.006582,-0.011800,0.651486,-0.758540,-0.005389,0.026482,-1.419170
1454978687.926338,-0.006568,-0.011819,0.651455,-0.758567,-0.005434,0.026493,-1.419085
1454978687.946297,-0.006577,-0.011840,0.651429,-0.758589,-0.005447,0.026535,-1.419017
1454978687.966286,-0.006566,-0.011817,0.651403,-0.758611,-0.005432,0.026487,-1.418950
1454978687.986275,-0.006574,-0.011837,0.651375,-0.758635,-0.005446,0.026528,-1.418876
1454978688.006264,-0.006592,-0.011843,0.651349,-0.758657,-0.005426,0.026561,-1.418808
1454978688.026253,-0.006621,-0.011839,0.651321,-0.758681,-0.005376,0.026592,-1.418735
1454978688.046211,-0.006641,-0.011834,0.651291,-0.758706,-0.005338,0.026611,-1.418657
1454978688.066200,-0.006648,-0.011790,0.651266,-0.758729,-0.005270,0.026553,-1.418590
1454978688.086189,-0.006638,-0.011759,0.651240,-0.758752,-0.005243,0.026493,-1.418522
1454978688.106178,-0.006643,-0.011753,0.651218,-0.758770,-0.005227,0.026492,-1.418464
1454978688.126167,-0.006658,-0.011765,0.651198,-0.758787,-0.005219,0.026529,-1.418411
1454978688.146126,-0.006673,-0.011800,0.651164,-0.758816,-0.005240,0.026602,-1.418321
1454978688.166115,-0.006678,-0.011813,0.651140,-0.758837,-0.005250,0.026628,-1.418258
1454978688.186104,-0.006673,-0.011847,0.651116,-0.758857,-0.005299,0.026673,-1.418195
1454978688.206093,-0.006671,-0.011857,0.651088,-0.758881,-0.005315,0.026686,-1.418121
1454978688.226082,-0.006673,-0.011875,0.651062,-0.758903,-0.005334,0.026717,-1.418053
1454978688.246040,-0.006679,-0.011896,0.651035,-0.758925,-0.005351,0.026757,-1.417984
1454978688.266029,-0.006677,-0.011897,0.651000,-0.758955,-0.005356,0.026755,-1.417891
1454978688.286018,-0.006698,-0.011906,0.650975,-0.758977,-0.005334,0.026797,-1.417824
1454978688.306007,-0.006698,-0.011914,0.650945,-0.759001,-0.005343,0.026809,-1.417747
1454978688.325997,-0.006721,-0.011905,0.650918,-0.759025,-0.005295,0.026826,-1.417675
1454978688.345986,-0.006712,-0.011845,0.650893,-0.759047,-0.005230,0.026724,-1.417610
1454978688.365944,-0.006686,-0.011803,0.650868,-0.759070,-0.005214,0.026625,-1.417543
1454978688.385933,-0.006681,-0.011764,0.650839,-0.759095,-0.005171,0.026560,-1.417466
1454978688.405922,-0.006692,-0.011746,0.650813,-0.759118,-0.005129,0.026548,-1.417397
1454978688.425911,-0.006685,-0.011737,0.650782,-0.759145,-0.005127,0.026524,-1.417316
1454978688.445900,-0.006718,-0.011739,0.650753,-0.759169,-0.005078,0.026570,-1.417240
1454978688.465859,-0.006715,-0.011758,0.650718,-0.759199,-0.005105,0.026596,-1.417148
1454978688.485848,-0.006728,-0.011775,0.650691,-0.759222,-0.005108,0.026639,-1.417078
1454978688.505837,-0.006737,-0.011802,0.650664,-0.759244,-0.005127,0.026692,-1.417007
1454978688.525826,-0.006729,-0.011809,0.650637,-0.759267,-0.005148,0.026693,-1.416937
1454978688.545815,-0.006734,-0.011844,0.650603,-0.759296,-0.005186,0.026752,-1.416845
1454978688.565773,-0.006736,-0.011874,0.650569,-0.759324,-0.005220,0.026799,-1.416757
1454978688.585762,-0.006746,-0.011889,0.650535,-0.759353,-0.005222,0.026836,-1.416668
1454978688.605751,-0.006719,-0.011866,0.650500,-0.759384,-0.005234,0.026767,-1.416574
1454978688.625740,-0.006716,-0.011829,0.650468,-0.759412,-0.005188,0.026707,-1.416490
1454978688.645729,-0.006725,-0.011796,0.650430,-0.759445,-0.005131,0.026668,-1.416391
1454978688.665688,-0.006731,-0.011779,0.650404,-0.759467,-0.005099,0.026651,-1.416323
1454978688.685677,-0.006746,-0.011743,0.650377,-0.759491,-0.005028,0.026614,-1.416250
1454978688.705666,-0.006750,-0.011711,0.650351,-0.759514,-0.004979,0.026574,-1.416183
1454978688.725655,-0.006713,-0.011701,0.650319,-0.759541,-0.005022,0.026510,-1.416098
1454978688.745644,-0.006712,-0.011701,0.650286,-0.759570,-0.005022,0.026507,-1.416010
1454978688.765633,-0.006690,-0.011706,0.650255,-0.759597,-0.005061,0.026488,-1.415928
1454978688.785591,-0.006723,-0.011716,0.650227,-0.759620,-0.005022,0.026545,-1.415856
1454978688.805580,-0.006741,-0.011744,0.650190,-0.759651,-0.005030,0.026612,-1.415758
1454978688.825569,-0.006753,-0.011776,0.650158,-0.759678,-0.005053,0.026677,-1.415675
1454978688.845558,-0.006727,-0.011789,0.650123,-0.759708,-0.005108,0.026662,-1.415582
1454978688.865547,-0.006708,-0.011788,0.650098,-0.759729,-0.005134,0.026636,-1.415516
1454978688.885506,-0.006698,-0.011771,0.650065,-0.759757,-0.005126,0.026597,-1.415430
1454978688.905495,-0.006693,-0.011781,0.650034,-0.759784,-0.005145,0.026606,-1.415348
1454978688.925484,-0.006688,-0.011806,0.649999,-0.759814,-0.005185,0.026638,-1.415255
1454978688.945473,-0.006706,-0.011815,0.649966,-0.759842,-0.005168,0.026676,-1.415168
1454978688.965462,-0.006718,-0.011786,0.649927,-0.759876,-0.005110,0.026649,-1.415065
1454978688.985420,-0.006711,-0.011778,0.649890,-0.759908,-0.005110,0.026626,-1.414967
1454978689.005409,-0.006711,-0.011747,0.649850,-0.759942,-0.005068,0.026579,-1.414865
1454978689.025398,-0.006718,-0.011774,0.649821,-0.759966,-0.005091,0.026630,-1.414788
1454978689.045387,-0.006721,-0.011780,0.649790,-0.759993,-0.005093,0.026643,-1.414705
1454978689.065376,-0.006752,-0.011807,0.649753,-0.760023,-0.005080,0.026726,-1.414610
1454978689.085335,-0.006757,-0.011822,0.649717,-0.760054,-0.005090,0.026755,-1.414516
1454978689.105324,-0.006759,-0.011844,0.649687,-0.760079,-0.005115,0.026791,-1.414437
1454978689.125313,-0.006746,-0.011835,0.649652,-0.760110,-0.005122,0.026760,-1.414342
1454978689.145302,-0.006739,-0.011849,0.649620,-0.760137,-0.005149,0.026773,-1.414258
1454978689.165291,-0.006717,-0.011878,0.649578,-0.760172,-0.005219,0.026788,-1.414148
1454978689.185280,-0.006717,-0.011897,0.649542,-0.760203,-0.005242,0.026818,-1.414053
1454978689.205238,-0.006717,-0.011906,0.649502,-0.760237,-0.005252,0.026831,-1.413947
1454978689.225227,-0.006712,-0.011880,0.649466,-0.760268,-0.005225,0.026786,-1.413854
1454978689.245216,-0.006698,-0.011852,0.649431,-0.760299,-0.005209,0.026725,-1.413760
1454978689.265205,-0.006693,-0.011835,0.649399,-0.760326,-0.005193,0.026692,-1.413677
1454978689.285195,-0.006690,-0.011806,0.649362,-0.760359,-0.005158,0.026646,-1.413578
1454978689.305153,-0.006689,-0.011845,0.649322,-0.760392,-0.005210,0.026704,-1.413473
1454978689.325142,-0.006691,-0.011850,0.649280,-0.760428,-0.005212,0.026715,-1.413363
1454978689.345131,-0.006687,-0.011836,0.649242,-0.760460,-0.005199,0.026687,-1.413264
1454978689.365120,-0.006672,-0.011850,0.649208,-0.760489,-0.005239,0.026690,-1.413173
1454978689.385109,-0.006680,-0.011870,0.649175,-0.760517,-0.005251,0.026731,-1.413086
1454978689.405068,-0.006687,-0.011902,0.649138,-0.760548,-0.005280,0.026789,-1.412989
1454978689.425057,-0.006715,-0.011916,0.649100,-0.760580,-0.005254,0.026847,-1.412891
1454978689.445046,-0.006734,-0.011918,0.649063,-0.760612,-0.005228,0.026876,-1.412793
1454978689.465035,-0.006746,-0.011908,0.649024,-0.760645,-0.005194,0.026875,-1.412690
1454978689.485024,-0.006731,-0.011910,0.648985,-0.760679,-0.005218,0.026860,-1.412588
1454978689.504982,-0.006729,-0.011902,0.648948,-0.760710,-0.005209,0.026845,-1.412490
1454978689.524971,-0.006755,-0.011904,0.648901,-0.760749,-0.005172,0.026882,-1.412370
1454978689.544960,-0.006761,-0.011891,0.648855,-0.760789,-0.005143,0.026871,-1.412248
1454978689.564949,-0.006758,-0.011873,0.648811,-0.760827,-0.005123,0.026839,-1.412132
1454978689.584938,-0.006755,-0.011859,0.648777,-0.760856,-0.005108,0.026815,-1.412042
1454978689.604927,-0.006767,-0.011834,0.648739,-0.760889,-0.005057,0.026792,-1.411942
1454978689.624886,-0.006776,-0.011867,0.648704,-0.760918,-0.005084,0.026854,-1.411851
1454978689.644875,-0.006770,-0.011880,0.648660,-0.760956,-0.005109,0.026868,-1.411735
1454978689.664864,-0.006768,-0.011911,0.648621,-0.760988,-0.005151,0.026911,-1.411634
1454978689.684853,-0.006741,-0.011910,0.648587,-0.761017,-0.005190,0.026876,-1.411544
1454978689.704842,-0.006757,-0.011923,0.648550,-0.761049,-0.005181,0.026915,-1.411447
1454978689.724800,-0.006795,-0.011931,0.648509,-0.761083,-0.005132,0.026978,-1.411339
1454978689.744789,-0.006801,-0.011947,0.648468,-0.761118,-0.005142,0.027011,-1.411231
1454978689.764778,-0.006798,-0.011934,0.648425,-0.761155,-0.005129,0.026987,-1.411118
1454978689.784767,-0.006765,-0.011903,0.648388,-0.761187,-0.005136,0.026897,-1.411022
1454978689.804756,-0.006760,-0.011900,0.648356,-0.761215,-0.005139,0.026887,-1.410936
1454978689.824715,-0.006758,-0.011912,0.648317,-0.761248,-0.005156,0.026902,-1.410834
1454978689.844704,-0.006772,-0.011921,0.648281,-0.761277,-0.005145,0.026935,-1.410741
1454978689.864693,-0.006778,-0.011907,0.648236,-0.761316,-0.005117,0.026920,-1.410622
1454978689.884682,-0.006792,-0.011890,0.648190,-0.761355,-0.005072,0.026913,-1.410502
1454978689.904671,-0.006799,-0.011865,0.648151,-0.761389,-0.005028,0.026885,-1.410399
1454978689.924660,-0.006806,-0.011882,0.648114,-0.761421,-0.005036,0.026920,-1.410301
1454978689.944618,-0.006841,-0.011889,0.648078,-0.761451,-0.004991,0.026977,-1.410208
1454978689.964607,-0.006843,-0.011905,0.648036,-0.761486,-0.005008,0.027004,-1.410099
1454978689.984596,-0.006815,-0.011896,0.647993,-0.761523,-0.005036,0.026954,-1.409986
1454978690.004585,-0.006822,-0.011910,0.647950,-0.761560,-0.005044,0.026986,-1.409871
1454978690.024574,-0.006819,-0.011902,0.647910,-0.761593,-0.005036,0.026970,-1.409767
1454978690.044533,-0.006824,-0.011895,0.647868,-0.761629,-0.005018,0.026965,-1.409657
1454978690.064522,-0.006816,-0.011876,0.647825,-0.761667,-0.005004,0.026925,-1.409543
1454978690.084511,-0.006799,-0.011874,0.647785,-0.761700,-0.005026,0.026900,-1.409439
1454978690.104500,-0.006817,-0.011855,0.647741,-0.761738,-0.004973,0.026896,-1.409324
1454978690.124489,-0.006818,-0.011868,0.647703,-0.761770,-0.004987,0.026916,-1.409224
1454978690.144447,-0.006840,-0.011883,0.647665,-0.761802,-0.004971,0.026969,-1.409125
1454978690.164436,-0.006853,-0.011888,0.647619,-0.761841,-0.004956,0.026994,-1.409005
1454978690.184425,-0.006851,-0.011884,0.647577,-0.761876,-0.004952,0.026985,-1.408894
1454978690.204414,-0.006843,-0.011878,0.647535,-0.761912,-0.004954,0.026966,-1.408784
1454978690.224403,-0.006829,-0.011846,0.647496,-0.761947,-0.004934,0.026900,-1.408680
1454978690.244362,-0.006815,-0.011851,0.647458,-0.761979,-0.004961,0.026889,-1.408580
1454978690.264351,-0.006818,-0.011855,0.647410,-0.762019,-0.004960,0.026899,-1.408454
1454978690.284340,-0.006797,-0.011827,0.647376,-0.762049,-0.004954,0.026830,-1.408365
1454978690.304329,-0.006793,-0.011824,0.647336,-0.762083,-0.004954,0.026820,-1.408260
1454978690.324318,-0.006791,-0.011809,0.647296,-0.762117,-0.004937,0.026794,-1.408155
1454978690.344307,-0.006825,-0.011813,0.647255,-0.762151,-0.004888,0.026845,-1.408049
1454978690.364266,-0.006813,-0.011825,0.647215,-0.762185,-0.004922,0.026849,-1.407943
1454978690.384255,-0.006845,-0.011827,0.647171,-0.762223,-0.004874,0.026893,-1.407827
1454978690.404244,-0.006820,-0.011835,0.647126,-0.762260,-0.004920,0.026874,-1.407711
1454978690.424233,-0.006791,-0.011834,0.647085,-0.762296,-0.004961,0.026834,-1.407600
1454978690.444222,-0.006797,-0.011839,0.647044,-0.762330,-0.004958,0.026850,-1.407494
1454978690.464180,-0.006795,-0.011849,0.647004,-0.762364,-0.004972,0.026862,-1.407388
1454978690.484169,-0.006785,-0.011842,0.646959,-0.762402,-0.004976,0.026840,-1.407271
1454978690.504158,-0.006803,-0.011834,0.646914,-0.762441,-0.004938,0.026851,-1.407153
1454978690.524147,-0.006802,-0.011805,0.646871,-0.762478,-0.004900,0.026806,-1.407040
1454978690.544136,-0.006811,-0.011807,0.646830,-0.762513,-0.004886,0.026821,-1.406932
1454978690.564095,-0.006819,-0.011797,0.646787,-0.762549,-0.004860,0.026816,-1.406820
1454978690.584084,-0.006811,-0.011790,0.646746,-0.762584,-0.004862,0.026794,-1.406712
1454978690.604073,-0.006802,-0.011770,0.646711,-0.762614,-0.004849,0.026753,-1.406621
1454978690.624062,-0.006800,-0.011783,0.646668,-0.762650,-0.004867,0.026770,-1.406507
1454978690.644051,-0.006800,-0.011794,0.646629,-0.762684,-0.004880,0.026788,-1.406404
1454978690.664009,-0.006804,-0.011807,0.646579,-0.762725,-0.004889,0.026812,-1.406274
1454978690.683998,-0.006794,-0.011819,0.646529,-0.762767,-0.004918,0.026818,-1.406144
1454978690.703987,-0.006776,-0.011822,0.646494,-0.762797,-0.004948,0.026801,-1.406051
1454978690.723976,-0.006776,-0.011800,0.646452,-0.762833,-0.004918,0.026767,-1.405942
1454978690.743965,-0.006762,-0.011819,0.646417,-0.762863,-0.004963,0.026779,-1.405848
1454978690.763954,-0.006776,-0.011817,0.646375,-0.762898,-0.004937,0.026793,-1.405739
1454978690.783913,-0.006762,-0.011821,0.646327,-0.762939,-0.004963,0.026781,-1.405614
1454978690.803902,-0.006741,-0.011810,0.646288,-0.762973,-0.004979,0.026738,-1.405509
1454978690.823891,-0.006743,-0.011812,0.646252,-0.763003,-0.004977,0.026744,-1.405415
1454978690.843880,-0.006753,-0.011817,0.646205,-0.763042,-0.004967,0.026764,-1.405293
1454978690.863869,-0.006737,-0.011813,0.646163,-0.763078,-0.004984,0.026739,-1.405183
1454978690.883827,-0.006758,-0.011816,0.646127,-0.763109,-0.004956,0.026771,-1.405088
1454978690.903816,-0.006764,-0.011808,0.646087,-0.763143,-0.004935,0.026766,-1.404983
1454978690.923805,-0.006772,-0.011797,0.646049,-0.763175,-0.004907,0.026760,-1.404884
1454978690.943794,-0.006776,-0.011803,0.646004,-0.763212,-0.004908,0.026774,-1.404768
1454978690.963783,-0.006781,-0.011801,0.645962,-0.763248,-0.004895,0.026779,-1.404657
1454978690.983742,-0.006748,-0.011804,0.645928,-0.763277,-0.004949,0.026741,-1.404567
1454978691.003731,-0.006748,-0.011810,0.645884,-0.763315,-0.004954,0.026751,-1.404450
1454978691.023720,-0.006735,-0.011807,0.645843,-0.763349,-0.004968,0.026728,-1.404344
1454978691.043709,-0.006752,-0.011824,0.645804,-0.763381,-0.004963,0.026776,-1.404243
1454978691.063698,-0.006765,-0.011818,0.645762,-0.763418,-0.004933,0.026785,-1.404132
1454978691.083656,-0.006757,-0.011807,0.645713,-0.763459,-0.004931,0.026758,-1.404004
1454978691.103645,-0.006733,-0.011795,0.645669,-0.763497,-0.004950,0.026709,-1.403888
1454978691.123634,-0.006711,-0.011800,0.645624,-0.763534,-0.004989,0.026689,-1.403771
1454978691.143623,-0.006755,-0.011815,0.645585,-0.763567,-0.004940,0.026768,-1.403669
1454978691.163612,-0.006751,-0.011858,0.645542,-0.763603,-0.004999,0.026830,-1.403557
1454978691.183601,-0.006765,-0.011893,0.645489,-0.763647,-0.005021,0.026900,-1.403418
1454978691.203560,-0.006762,-0.011905,0.645442,-0.763686,-0.005040,0.026916,-1.403295
1454978691.223549,-0.006706,-0.011894,0.645402,-0.763721,-0.005110,0.026826,-1.403189
1454978691.243538,-0.006692,-0.011888,0.645358,-0.763759,-0.005122,0.026801,-1.403072
1454978691.263527,-0.006712,-0.011914,0.645317,-0.763793,-0.005123,0.026866,-1.402965
1454978691.283516,-0.006726,-0.011940,0.645269,-0.763832,-0.005134,0.026924,-1.402842
1454978691.303475,-0.006744,-0.011945,0.645226,-0.763868,-0.005112,0.026955,-1.402729
1454978691.323464,-0.006736,-0.011901,0.645188,-0.763902,-0.005065,0.026878,-1.402628
1454978691.343453,-0.006725,-0.011867,0.645151,-0.763933,-0.005037,0.026811,-1.402531
1454978691.363442,-0.006725,-0.011865,0.645108,-0.763970,-0.005034,0.026809,-1.402419
1454978691.383431,-0.006748,-0.011854,0.645057,-0.764013,-0.004981,0.026822,-1.402286
1454978691.403389,-0.006763,-0.011847,0.645016,-0.764047,-0.004949,0.026831,-1.402179
1454978691.423378,-0.006741,-0.011871,0.644973,-0.764083,-0.005012,0.026840,-1.402067
1454978691.443367,-0.006741,-0.011899,0.644924,-0.764124,-0.005047,0.026883,-1.401938
1454978691.463356,-0.006757,-0.011931,0.644883,-0.764159,-0.005061,0.026953,-1.401830
1454978691.483345,-0.006764,-0.011942,0.644842,-0.764193,-0.005062,0.026979,-1.401723
1454978691.503304,-0.006779,-0.011953,0.644803,-0.764226,-0.005052,0.027016,-1.401621
1454978691.523293,-0.006787,-0.011984,0.644758,-0.764263,-0.005080,0.027075,-1.401503
1454978691.543282,-0.006783,-0.011964,0.644713,-0.764301,-0.005059,0.027037,-1.401386
1454978691.563271,-0.006761,-0.011936,0.644664,-0.764343,-0.005054,0.026966,-1.401257
1454978691.583260,-0.006713,-0.011908,0.644625,-0.764376,-0.005090,0.026862,-1.401155
1454978691.603249,-0.006723,-0.011878,0.644592,-0.764405,-0.005035,0.026830,-1.401070
1454978691.623207,-0.006761,-0.011891,0.644555,-0.764435,-0.004992,0.026899,-1.400973
1454978691.643196,-0.006764,-0.011885,0.644514,-0.764470,-0.004978,0.026895,-1.400867
1454978691.663185,-0.006785,-0.011874,0.644473,-0.764505,-0.004930,0.026904,-1.400760
1454978691.683174,-0.006759,-0.011875,0.644426,-0.764544,-0.004970,0.026873,-1.400636
1454978691.703163,-0.006725,-0.011882,0.644380,-0.764584,-0.005030,0.026840,-1.400513
1454978691.723122,-0.006727,-0.011882,0.644339,-0.764618,-0.005025,0.026844,-1.400406
1454978691.743111,-0.006694,-0.011835,0.644307,-0.764646,-0.005013,0.026728,-1.400321
1454978691.763100,-0.006655,-0.011742,0.644299,-0.764654,-0.004952,0.026536,-1.400301
1454978691.783089,-0.006681,-0.011729,0.644293,-0.764660,-0.004895,0.026550,-1.400284
1454978691.803078,-0.006731,-0.011767,0.644267,-0.764680,-0.004867,0.026673,-1.400219
1454978691.823036,-0.006759,-0.011803,0.644226,-0.764715,-0.004870,0.026763,-1.400111
1454978691.843025,-0.006759,-0.011779,0.644187,-0.764748,-0.004837,0.026728,-1.400009
1454978691.863014,-0.006739,-0.011731,0.644146,-0.764783,-0.004806,0.026628,-1.399903
1454978691.883003,-0.006738,-0.011775,0.644107,-0.764815,-0.004861,0.026695,-1.399801
1454978691.902992,-0.006785,-0.011843,0.644069,-0.764845,-0.004876,0.026860,-1.399704
1454978691.922981,-0.006829,-0.011962,0.644024,-0.764882,-0.004960,0.027098,-1.399585
1454978691.942940,-0.006807,-0.012054,0.643969,-0.764927,-0.005111,0.027212,-1.399441
1454978691.962929,-0.006747,-0.012093,0.643918,-0.764969,-0.005251,0.027194,-1.399307
1454978691.982918,-0.006718,-0.012083,0.643870,-0.765010,-0.005282,0.027142,-1.399179
1454978692.002907,-0.006689,-0.012057,0.643833,-0.765041,-0.005290,0.027066,-1.399084
1454978692.022896,-0.006710,-0.012071,0.643795,-0.765074,-0.005276,0.027114,-1.398983
1454978692.042854,-0.006754,-0.012109,0.643751,-0.765109,-0.005255,0.027229,-1.398870
1454978692.062843,-0.006782,-0.012129,0.643706,-0.765147,-0.005236,0.027296,-1.398753
1454978692.082832,-0.006790,-0.012111,0.643657,-0.765188,-0.005200,0.027279,-1.398625
1454978692.102821,-0.006744,-0.012049,0.643609,-0.765230,-0.005188,0.027125,-1.398498
1454978692.122810,-0.006686,-0.011957,0.643578,-0.765258,-0.005157,0.026911,-1.398415
1454978692.142769,-0.006691,-0.011914,0.643537,-0.765293,-0.005094,0.026851,-1.398310
1454978692.162758,-0.006719,-0.011910,0.643488,-0.765334,-0.005042,0.026881,-1.398183
1454978692.182747,-0.006719,-0.011891,0.643442,-0.765373,-0.005017,0.026852,-1.398061
1454978692.202736,-0.006725,-0.011878,0.643401,-0.765408,-0.004991,0.026840,-1.397955
1454978692.222725,-0.006710,-0.011827,0.643363,-0.765441,-0.004946,0.026744,-1.397855
1454978692.242684,-0.006687,-0.011779,0.643325,-0.765474,-0.004917,0.026641,-1.397755
1454978692.262673,-0.006674,-0.011801,0.643282,-0.765509,-0.004966,0.026658,-1.397644
1454978692.282662,-0.006664,-0.011869,0.643238,-0.765546,-0.005066,0.026749,-1.397527
1454978692.302651,-0.006676,-0.011930,0.643191,-0.765584,-0.005124,0.026858,-1.397405
1454978692.322640,-0.006679,-0.011976,0.643150,-0.765617,-0.005179,0.026933,-1.397299
1454978692.342629,-0.006664,-0.011985,0.643104,-0.765656,-0.005211,0.026928,-1.397177
1454978692.362587,-0.006669,-0.012006,0.643062,-0.765691,-0.005228,0.026966,-1.397067
1454978692.382576,-0.006668,-0.012054,0.643019,-0.765726,-0.005291,0.027039,-1.396956
1454978692.402565,-0.006686,-0.012125,0.642972,-0.765764,-0.005352,0.027172,-1.396834
1454978692.422554,-0.006693,-0.012151,0.642928,-0.765801,-0.005374,0.027220,-1.396719
1454978692.442543,-0.006674,-0.012136,0.642886,-0.765836,-0.005382,0.027173,-1.396609
1454978692.462502,-0.006667,-0.012114,0.642844,-0.765872,-0.005364,0.027131,-1.396500
1454978692.482491,-0.006663,-0.012090,0.642798,-0.765911,-0.005336,0.027088,-1.396379
1454978692.502480,-0.006676,-0.012071,0.642746,-0.765955,-0.005290,0.027077,-1.396243
1454978692.522469,-0.006685,-0.012033,0.642700,-0.765994,-0.005226,0.027032,-1.396123
1454978692.542458,-0.006680,-0.011995,0.642658,-0.766030,-0.005184,0.026966,-1.396013
1454978692.562416,-0.006680,-0.011952,0.642610,-0.766071,-0.005126,0.026901,-1.395888
1454978692.582405,-0.006664,-0.011920,0.642572,-0.766103,-0.005108,0.026832,-1.395790
1454978692.602394,-0.006667,-0.011905,0.642531,-0.766138,-0.005083,0.026814,-1.395681
1454978692.622348,-0.006677,-0.011912,0.642495,-0.766168,-0.005075,0.026837,-1.395588
1454978692.642337,-0.006690,-0.011962,0.642449,-0.766206,-0.005118,0.026931,-1.395468
1454978692.662296,-0.006681,-0.011983,0.642403,-0.766244,-0.005157,0.026951,-1.395348
1454978692.682285,-0.006666,-0.012003,0.642355,-0.766284,-0.005204,0.026963,-1.395223
1454978692.702274,-0.006650,-0.012012,0.642320,-0.766314,-0.005240,0.026957,-1.395130
1454978692.722263,-0.006617,-0.012087,0.642331,-0.766304,-0.005387,0.027028,-1.395158
1454978692.742252,-0.006611,-0.012058,0.642365,-0.766276,-0.005359,0.026976,-1.395246
1454978692.762241,-0.006119,-0.011277,0.643443,-0.765387,-0.005146,0.025141,-1.398049
1454978692.782199,-0.005963,-0.011019,0.645241,-0.763876,-0.005109,0.024532,-1.402747
1454978692.802187,-0.006094,-0.011193,0.646141,-0.763112,-0.005164,0.024961,-1.405108
1454978692.822176,-0.006084,-0.011177,0.645994,-0.763236,-0.005153,0.024925,-1.404723
1454978692.842165,-0.006466,-0.011244,0.645055,-0.764026,-0.004626,0.025526,-1.402274
1454978692.862154,-0.006462,-0.011220,0.644222,-0.764729,-0.004573,0.025490,-1.400095
1454978692.882113,-0.006450,-0.011231,0.644347,-0.764623,-0.004608,0.025490,-1.400422
1454978692.902102,-0.006433,-0.011256,0.645955,-0.763266,-0.004721,0.025497,-1.404628
1454978692.922091,-0.006441,-0.011248,0.648399,-0.761190,-0.004780,0.025479,-1.411041
1454978692.942080,-0.006444,-0.011224,0.650225,-0.759631,-0.004806,0.025437,-1.415844
1454978692.962070,-0.006430,-0.011238,0.650897,-0.759056,-0.004868,0.025435,-1.417612
1454978692.982028,-0.007000,-0.011224,0.652233,-0.757903,-0.004032,0.026148,-1.421150
1454978693.002017,-0.006944,-0.011289,0.655546,-0.755039,-0.004315,0.026155,-1.429908
1454978693.022006,-0.007364,-0.011450,0.659679,-0.751425,-0.004040,0.026926,-1.440890
